,Temp (C),Temp (F),Dew Point (C),Dew Point (F),Humidity (%),Wind Speed (km/h),Wind Speed (mph),Wind Gust (km/h),Wind Gust (mph),Wind Dir (Degrees),Wind Dir (Compass),Visibility (km),Visibility (miles),Pressure (mb),Pressure (in),Wind Chill (C),Wind Chill (F),Heat Index (C),Heat Index (F),Precipitation (mm),Precipitation (in),Weather Condition,Weather Icon,Fog Present (1/0),Rain Present (1/0),Snow Present (1/0),Hail Present (1/0),Thunder Present (1/0),Tornado Present (1/0),Month,Hour,Minute,day
6081,23.3,73.9,22.2,72.0,93.0,0.0,0.0,33.3,20.7,0,North,8.0,5.0,1015.8,30.0,0.2,32.3,29.7,85.4,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0,7,5,51,31
6082,23.3,73.9,21.7,71.1,91.0,5.6,3.5,33.3,20.7,0,Variable,6.4,4.0,1016.8,30.03,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,6,7,31
6083,23.3,73.9,21.7,71.1,91.0,0.0,0.0,33.3,20.7,0,North,8.0,5.0,1017.2,30.04,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,6,23,31
6084,23.3,73.9,21.7,71.1,91.0,7.4,4.6,33.3,20.7,0,Variable,8.0,5.0,1016.8,30.03,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,6,30,31
6085,23.3,73.9,21.7,71.1,91.0,5.6,3.5,33.3,20.7,0,Variable,8.0,5.0,1015.8,30.0,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,6,51,31
6086,23.9,75.0,22.2,72.0,90.0,0.0,0.0,33.3,20.7,0,North,6.4,4.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,7,51,31
6087,23.9,75.0,22.2,72.0,90.0,5.6,3.5,33.3,20.7,0,Variable,8.0,5.0,1017.5,30.05,0.2,32.3,29.7,85.4,0.0,0.0,Light Rain,rain,0,1,0,0,0,0,7,8,16,31
6088,23.9,75.0,22.2,72.0,90.0,7.4,4.6,33.3,20.7,0,Variable,6.4,4.0,1016.4,30.02,0.2,32.3,29.7,85.4,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0,7,8,51,31
6089,24.4,75.9,21.7,71.1,85.0,16.7,10.4,33.3,20.7,150,SSE,11.3,7.0,1017.2,30.04,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,9,31,31
6090,24.4,75.9,21.7,71.1,85.0,7.4,4.6,33.3,20.7,0,Variable,11.3,7.0,1016.1,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,9,51,31
6091,23.3,73.9,22.2,72.0,93.0,11.1,6.9,33.3,20.7,150,SSE,6.4,4.0,1017.2,30.04,0.2,32.3,29.7,85.4,0.8,0.03,Light Rain,rain,0,1,0,0,0,0,7,10,27,31
6092,23.9,75.0,21.7,71.1,87.0,14.8,9.2,33.3,20.7,140,SE,9.7,6.0,1017.2,30.04,0.2,32.3,29.7,85.4,0.8,0.03,Overcast,cloudy,0,0,0,0,0,0,7,10,39,31
6093,24.4,75.9,21.1,70.0,82.0,13.0,8.1,33.3,20.7,140,SE,9.7,6.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.8,0.03,Haze,hazy,0,0,0,0,0,0,7,10,51,31
6094,24.4,75.9,21.1,70.0,82.0,7.4,4.6,33.3,20.7,0,Variable,11.3,7.0,1016.6,30.02,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,11,51,31
6095,23.9,75.0,21.7,71.1,87.0,11.1,6.9,33.3,20.7,0,Variable,3.2,2.0,1017.5,30.05,0.2,32.3,29.7,85.4,0.5,0.02,Light Rain,rain,0,1,0,0,0,0,7,12,9,31
6096,23.3,73.9,22.2,72.0,93.0,13.0,8.1,33.3,20.7,140,SE,2.4,1.5,1017.2,30.04,0.2,32.3,29.7,85.4,1.8,0.07,Light Rain,rain,0,1,0,0,0,0,7,12,29,31
6097,23.9,75.0,22.2,72.0,90.0,14.8,9.2,33.3,20.7,140,SE,4.8,3.0,1017.2,30.04,0.2,32.3,29.7,85.4,2.3,0.09,Light Rain,rain,0,1,0,0,0,0,7,12,39,31
6098,23.9,75.0,22.8,73.0,94.0,7.4,4.6,33.3,20.7,0,North,8.0,5.0,1016.2,30.01,0.2,32.3,29.7,85.4,2.3,0.09,Overcast,cloudy,0,0,0,0,0,0,7,12,51,31
6099,24.4,75.9,21.7,71.1,85.0,0.0,0.0,33.3,20.7,0,North,11.3,7.0,1016.0,30.01,0.2,32.3,29.7,85.4,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0,7,13,51,31
6100,24.4,75.9,21.7,71.1,85.0,7.4,4.6,33.3,20.7,0,Variable,11.3,7.0,1016.8,30.03,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,14,0,31
6101,25.0,77.0,21.7,71.1,82.0,7.4,4.6,33.3,20.7,0,Variable,12.9,8.0,1016.8,30.03,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,14,43,31
6102,25.0,77.0,21.7,71.1,82.0,7.4,4.6,33.3,20.7,0,Variable,12.9,8.0,1015.8,30.0,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,14,51,31
6103,24.4,75.9,21.7,71.1,85.0,7.4,4.6,33.3,20.7,0,Variable,12.9,8.0,1016.8,30.03,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,15,2,31
6104,26.0,78.8,21.0,69.8,74.0,0.0,0.0,33.3,20.7,0,North,14.5,9.0,1016.1,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,15,46,31
6105,25.0,77.0,21.1,70.0,79.0,7.4,4.6,33.3,20.7,0,Variable,12.9,8.0,1015.2,29.98,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,15,51,31
6106,25.0,77.0,21.1,70.0,79.0,5.6,3.5,33.3,20.7,0,Variable,12.9,8.0,1016.1,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,16,16,31
6107,25.0,77.0,21.1,70.0,79.0,7.4,4.6,33.3,20.7,0,Variable,12.9,8.0,1016.1,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,16,32,31
6108,25.6,78.1,21.1,70.0,76.0,7.4,4.6,33.3,20.7,0,North,12.9,8.0,1015.3,29.99,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,16,51,31
6109,24.4,75.9,21.7,71.1,85.0,9.3,5.8,33.3,20.7,0,Variable,12.9,8.0,1015.4,29.99,0.2,32.3,29.7,85.4,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0,7,17,51,31
6110,24.4,75.9,21.7,71.1,85.0,9.3,5.8,33.3,20.7,0,Variable,11.3,7.0,1015.2,29.98,0.2,32.3,29.7,85.4,0.0,0.0,Light Rain,rain,0,1,0,0,0,0,7,18,51,31
6111,24.4,75.9,21.7,71.1,85.0,11.1,6.9,33.3,20.7,0,Variable,12.9,8.0,1016.5,30.02,0.2,32.3,29.7,85.4,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0,7,19,6,31
6112,23.9,75.0,21.1,70.0,84.0,9.3,5.8,33.3,20.7,130,SE,16.1,10.0,1015.4,29.99,0.2,32.3,29.7,85.4,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0,7,19,51,31
6113,23.9,75.0,21.1,70.0,84.0,7.4,4.6,33.3,20.7,100,East,16.1,10.0,1015.9,30.0,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,20,51,31
6114,23.9,75.0,20.6,69.1,82.0,9.3,5.8,33.3,20.7,0,Variable,16.1,10.0,1017.2,30.04,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,21,7,31
6115,23.9,75.0,20.6,69.1,82.0,13.0,8.1,33.3,20.7,120,ESE,16.1,10.0,1017.2,30.04,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,7,21,16,31
6116,23.3,73.9,20.6,69.1,85.0,11.1,6.9,33.3,20.7,0,Variable,1.2,0.8,1018.2,30.07,0.2,32.3,29.7,85.4,0.0,0.0,Light Rain,rain,0,1,0,0,0,0,7,21,35,31
6117,22.2,72.0,21.1,70.0,93.0,9.3,5.8,33.3,20.7,300,WNW,2.0,1.2,1016.7,30.03,0.2,32.3,29.7,85.4,20.6,0.81,Light Rain,rain,0,1,0,0,0,0,7,21,51,31
6118,22.2,72.0,21.1,70.0,93.0,0.0,0.0,33.3,20.7,0,North,4.0,2.5,1017.5,30.05,0.2,32.3,29.7,85.4,0.3,0.01,Light Rain,rain,0,1,0,0,0,0,7,21,55,31
6119,22.2,72.0,21.1,70.0,93.0,9.3,5.8,33.3,20.7,0,Variable,6.4,4.0,1017.5,30.05,0.2,32.3,29.7,85.4,0.3,0.01,Light Rain,rain,0,1,0,0,0,0,7,22,4,31
6120,22.2,72.0,21.1,70.0,93.0,13.0,8.1,33.3,20.7,50,NE,4.8,3.0,1017.0,30.04,0.2,32.3,29.7,85.4,1.0,0.04,Rain,rain,0,1,0,0,0,0,7,22,51,31
6121,21.7,71.1,20.6,69.1,93.0,9.3,5.8,33.3,20.7,80,East,9.7,6.0,1017.3,30.04,0.2,32.3,29.7,85.4,1.0,0.04,Light Rain,rain,0,1,0,0,0,0,7,23,51,31
6122,3.0,37.4,-6.0,21.2,52.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,0,51,1
6123,3.0,37.4,-6.0,21.2,52.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,1,51,1
6124,3.0,37.4,-6.0,21.2,52.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,2,51,1
6125,2.0,35.6,-7.0,19.4,52.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,3,51,1
6126,2.0,35.6,-8.0,17.6,48.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,4,51,1
6127,2.0,35.6,-8.0,17.6,48.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,5,51,1
6128,2.0,35.6,-6.0,21.2,56.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,6,51,1
6129,3.0,37.4,-4.0,24.8,60.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,7,51,1
6130,4.0,39.2,-1.0,30.2,70.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,9,51,1
6131,5.0,41.0,-1.0,30.2,65.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,10,51,1
6132,6.0,42.8,4.0,39.2,87.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,11,51,1
6133,6.0,42.8,1.0,33.8,70.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,12,51,1
6134,6.0,42.8,0.0,32.0,66.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1016.3,30.01,0.2,32.3,29.7,85.4,0.5,0.02,Unknown,unknown,0,0,0,0,0,0,8,13,51,1
6135,6.1,43.0,-0.6,30.9,62.0,16.7,10.4,33.3,20.7,80,East,16.1,10.0,1022.2,30.19,2.9,37.2,29.7,85.4,0.5,0.02,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,8,14,28,1
6136,6.1,43.0,-0.6,30.9,62.0,11.1,6.9,33.3,20.7,0,Variable,16.1,10.0,1021.6,30.17,3.8,38.8,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,14,51,1
6137,6.1,43.0,0.6,33.1,68.0,9.3,5.8,33.3,20.7,50,NE,16.1,10.0,1021.7,30.17,4.2,39.5,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,15,51,1
6138,6.7,44.1,0.6,33.1,65.0,9.3,5.8,33.3,20.7,50,NE,16.1,10.0,1021.5,30.17,4.9,40.8,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,16,51,1
6139,6.7,44.1,0.6,33.1,65.0,13.0,8.1,33.3,20.7,80,East,16.1,10.0,1022.6,30.2,4.2,39.5,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,17,28,1
6140,7.0,44.6,1.0,33.8,66.0,11.1,6.9,33.3,20.7,0,Variable,16.1,10.0,1022.6,30.2,4.9,40.7,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,17,48,1
6141,6.7,44.1,0.6,33.1,65.0,9.3,5.8,33.3,20.7,130,SE,16.1,10.0,1021.8,30.18,4.9,40.8,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,17,51,1
6142,6.7,44.1,-0.6,30.9,60.0,14.8,9.2,33.3,20.7,130,SE,16.1,10.0,1022.9,30.21,3.9,39.0,29.7,85.4,0.5,0.02,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,8,18,36,1
6143,6.7,44.1,-0.6,30.9,60.0,7.4,4.6,33.3,20.7,0,North,16.1,10.0,1022.4,30.19,0.2,32.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,18,51,1
6144,6.7,44.1,-0.6,30.9,60.0,11.1,6.9,33.3,20.7,90,East,16.1,10.0,1023.0,30.21,4.5,40.1,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,19,51,1
6145,6.7,44.1,-0.6,30.9,60.0,9.3,5.8,33.3,20.7,0,Variable,16.1,10.0,1022.8,30.21,4.9,40.8,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,20,51,1
6146,6.1,43.0,0.0,32.0,65.0,14.8,9.2,33.3,20.7,70,ENE,16.1,10.0,1023.2,30.22,3.2,37.7,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,21,10,1
6147,5.6,42.1,0.6,33.1,70.0,16.7,10.4,31.5,19.6,70,ENE,16.1,10.0,1023.2,30.22,2.3,36.1,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,21,42,1
6148,5.6,42.1,0.6,33.1,70.0,16.7,10.4,33.3,20.7,60,ENE,16.1,10.0,1022.6,30.2,2.3,36.1,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,21,51,1
6149,5.6,42.1,0.6,33.1,70.0,14.8,9.2,33.3,20.7,80,East,16.1,10.0,1022.8,30.21,2.5,36.6,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,22,51,1
6150,5.6,42.1,0.6,33.1,70.0,16.7,10.4,33.3,20.7,60,ENE,16.1,10.0,1023.2,30.22,2.3,36.1,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,23,18,1
6151,6.0,42.8,1.0,33.8,70.0,16.7,10.4,33.3,20.7,90,East,16.1,10.0,1022.6,30.2,2.8,37.0,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,23,46,1
6152,5.0,41.0,0.0,32.0,70.0,18.5,11.5,33.3,20.7,80,East,16.1,10.0,1021.8,30.18,1.3,34.3,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,23,51,1
6153,3.9,39.0,-6.1,21.0,49.0,24.1,15.0,33.3,20.7,50,NE,16.1,10.0,1010.9,29.86,-0.8,30.6,29.7,85.4,0.5,0.02,Clear,clear,0,0,0,0,0,0,8,0,51,2
6154,3.3,37.9,-6.7,19.9,48.0,22.2,13.8,33.3,20.7,50,NE,16.1,10.0,1009.7,29.82,-1.3,29.6,29.7,85.4,0.5,0.02,Clear,clear,0,0,0,0,0,0,8,1,51,2
6155,3.3,37.9,-4.4,24.1,57.0,20.4,12.7,37.0,23.0,40,NE,16.1,10.0,1008.0,29.77,-1.1,30.0,29.7,85.4,0.5,0.02,Clear,clear,0,0,0,0,0,0,8,2,51,2
6156,3.3,37.9,-3.3,26.1,62.0,25.9,16.1,40.7,25.3,60,ENE,16.1,10.0,1007.1,29.74,-1.7,28.9,29.7,85.4,0.5,0.02,Partly Cloudy,partlycloudy,0,0,0,0,0,0,8,3,51,2
6157,3.3,37.9,-3.3,26.1,62.0,24.1,15.0,42.6,26.5,60,ENE,16.1,10.0,1008.0,29.77,-1.5,29.2,29.7,85.4,0.5,0.02,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,8,4,24,2
6158,3.3,37.9,-3.3,26.1,62.0,25.9,16.1,40.7,25.3,60,ENE,16.1,10.0,1007.0,29.74,-1.7,28.9,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,4,51,2
6159,3.3,37.9,-3.3,26.1,62.0,18.5,11.5,31.5,19.6,60,ENE,16.1,10.0,1007.5,29.75,-0.9,30.5,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,5,51,2
6160,3.3,37.9,-3.9,25.0,60.0,14.8,9.2,33.3,20.7,60,ENE,16.1,10.0,1008.4,29.78,-0.3,31.5,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,6,3,2
6161,3.3,37.9,-3.3,26.1,62.0,16.7,10.4,29.6,18.4,70,ENE,16.1,10.0,1008.4,29.78,-0.6,30.9,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,6,33,2
6162,3.3,37.9,-3.3,26.1,62.0,20.4,12.7,33.3,20.7,40,NE,16.1,10.0,1007.9,29.77,-1.1,30.0,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,6,51,2
6163,3.3,37.9,-3.9,25.0,60.0,22.2,13.8,33.3,20.7,60,ENE,16.1,10.0,1008.4,29.78,-1.3,29.6,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,7,51,2
6164,2.8,37.0,-4.4,24.1,59.0,14.8,9.2,35.2,21.9,50,NE,16.1,10.0,1008.7,29.79,-0.9,30.4,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,8,31,2
6165,2.8,37.0,-5.0,23.0,57.0,20.4,12.7,40.7,25.3,50,NE,16.1,10.0,1007.9,29.77,-1.7,28.9,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,8,51,2
6166,2.0,35.6,-4.0,24.8,65.0,18.5,11.5,27.8,17.3,90,East,4.0,2.5,1009.7,29.82,-2.5,27.5,29.7,85.4,0.0,0.0,Light Snow,snow,0,0,1,0,0,0,8,9,46,2
6167,1.0,33.8,-3.0,26.6,75.0,20.4,12.7,31.5,19.6,80,East,2.4,1.5,1010.0,29.83,-4.0,24.8,29.7,85.4,0.0,0.0,Light Snow,snow,0,0,1,0,0,0,8,9,49,2
6168,1.1,34.0,-2.8,27.0,75.0,14.8,9.2,31.5,19.6,60,ENE,2.0,1.2,1009.4,29.81,-3.0,26.6,29.7,85.4,0.0,0.0,Light Snow,snow,0,0,1,0,0,0,8,9,51,2
6169,0.0,32.0,-2.8,27.0,82.0,25.9,16.1,38.9,24.2,60,ENE,0.8,0.5,1010.4,29.84,-6.0,21.2,29.7,85.4,0.3,0.01,Snow,snow,0,0,1,0,0,0,8,10,0,2
6170,0.0,32.0,-3.3,26.1,79.0,7.4,4.6,33.3,20.7,0,Variable,2.0,1.2,1010.4,29.84,-2.5,27.5,29.7,85.4,0.3,0.01,Light Snow,snow,0,0,1,0,0,0,8,10,18,2
6171,0.0,32.0,-3.3,26.1,79.0,9.3,5.8,33.3,20.7,0,Variable,1.2,0.8,1010.4,29.84,-3.1,26.4,29.7,85.4,0.3,0.01,Light Snow,snow,0,0,1,0,0,0,8,10,36,2
6172,0.0,32.0,-3.0,26.6,80.0,14.8,9.2,33.3,20.7,20,NNE,1.2,0.8,1010.0,29.83,-4.4,24.2,29.7,85.4,0.3,0.01,Light Snow,snow,0,0,1,0,0,0,8,10,46,2
6173,0.0,32.0,-3.3,26.1,79.0,20.4,12.7,29.6,18.4,30,NNE,1.2,0.8,1009.2,29.81,-5.3,22.5,29.7,85.4,0.3,0.01,Light Snow,snow,0,0,1,0,0,0,8,10,51,2
6174,0.0,32.0,-2.8,27.0,82.0,13.0,8.1,33.3,20.7,40,NE,1.2,0.8,1009.0,29.8,-4.0,24.8,29.7,85.4,0.8,0.03,Light Snow,snow,0,0,1,0,0,0,8,11,42,2
6175,0.0,32.0,-2.8,27.0,82.0,22.2,13.8,31.5,19.6,10,North,0.8,0.5,1008.4,29.78,-5.5,22.1,29.7,85.4,0.8,0.03,Snow,snow,0,0,1,0,0,0,8,11,51,2
6176,-0.6,30.9,-3.9,25.0,79.0,14.8,9.2,29.6,18.4,10,North,1.6,1.0,1009.0,29.8,-5.1,22.8,29.7,85.4,0.3,0.01,Light Snow,snow,0,0,1,0,0,0,8,12,6,2
6177,-0.6,30.9,-4.4,24.1,76.0,18.5,11.5,35.2,21.9,30,NNE,3.2,2.0,1008.7,29.79,-5.7,21.7,29.7,85.4,0.3,0.01,Light Snow,snow,0,0,1,0,0,0,8,12,17,2
6178,-0.6,30.9,-4.4,24.1,76.0,13.0,8.1,35.2,21.9,40,NE,4.8,3.0,1008.4,29.78,-4.7,23.5,29.7,85.4,0.3,0.01,Haze,hazy,0,0,0,0,0,0,8,12,21,2
6179,0.0,32.0,-3.9,25.0,75.0,16.7,10.4,33.3,20.7,30,NNE,9.7,6.0,1008.4,29.78,-4.7,23.6,29.7,85.4,0.3,0.01,Haze,hazy,0,0,0,0,0,0,8,12,28,2
6180,0.0,32.0,-4.4,24.1,73.0,16.7,10.4,37.0,23.0,50,NE,16.1,10.0,1007.3,29.75,-4.7,23.6,29.7,85.4,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0,8,12,51,2
6181,0.6,33.1,-5.0,23.0,66.0,18.5,11.5,27.8,17.3,50,NE,16.1,10.0,1006.7,29.73,-4.2,24.4,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,13,51,2
6182,0.6,33.1,-5.6,21.9,64.0,20.4,12.7,35.2,21.9,30,NNE,16.1,10.0,1006.5,29.73,-4.5,23.9,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,14,51,2
6183,0.0,32.0,-5.6,21.9,66.0,14.8,9.2,27.8,17.3,40,NE,16.1,10.0,1006.5,29.73,-4.4,24.2,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,15,51,2
6184,0.0,32.0,-6.1,21.0,64.0,11.1,6.9,33.3,20.7,0,Variable,16.1,10.0,1007.3,29.75,-3.6,25.6,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,16,51,2
6185,0.0,32.0,-6.1,21.0,64.0,13.0,8.1,33.3,20.7,40,NE,16.1,10.0,1008.0,29.77,-4.0,24.8,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,17,33,2
6186,0.0,32.0,-6.1,21.0,64.0,11.1,6.9,33.3,20.7,0,Variable,14.5,9.0,1007.6,29.76,-3.6,25.6,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,17,51,2
6187,-0.6,30.9,-5.6,21.9,69.0,14.8,9.2,25.9,16.1,40,NE,12.9,8.0,1008.3,29.78,-5.1,22.8,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,18,51,2
6188,-1.1,30.0,-5.6,21.9,72.0,9.3,5.8,33.3,20.7,20,NNE,16.1,10.0,1008.6,29.79,-4.4,24.1,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,19,51,2
6189,-1.7,28.9,-6.1,21.0,72.0,9.3,5.8,33.3,20.7,0,Variable,16.1,10.0,1009.0,29.8,-5.1,22.8,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,20,51,2
6190,-2.2,28.0,-5.6,21.9,78.0,9.3,5.8,33.3,20.7,60,ENE,14.5,9.0,1009.0,29.8,-5.7,21.7,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,21,51,2
6191,-2.0,28.4,-6.0,21.2,74.0,11.1,6.9,33.3,20.7,50,NE,16.1,10.0,1008.7,29.79,-6.0,21.2,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,22,46,2
6192,-1.7,28.9,-5.6,21.9,75.0,13.0,8.1,33.3,20.7,30,NNE,16.1,10.0,1007.9,29.77,-6.1,21.1,29.7,85.4,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0,8,22,51,2
6193,-2.2,28.0,-5.0,23.0,81.0,9.3,5.8,33.3,20.7,0,Variable,2.8,1.8,1008.4,29.78,-5.7,21.7,29.7,85.4,0.0,0.0,Light Snow,snow,0,0,1,0,0,0,8,23,12,2
6194,-2.2,28.0,-5.6,21.9,78.0,16.7,10.4,33.3,20.7,50,NE,4.0,2.5,1008.4,29.78,-7.4,18.6,29.7,85.4,0.0,0.0,Light Snow,snow,0,0,1,0,0,0,8,23,24,2
6195,-2.2,28.0,-5.6,21.9,78.0,13.0,8.1,33.3,20.7,80,East,6.4,4.0,1008.4,29.78,-6.7,20.0,29.7,85.4,0.0,0.0,Light Snow,snow,0,0,1,0,0,0,8,23,34,2
6196,-2.2,28.0,-5.6,21.9,78.0,11.1,6.9,33.3,20.7,0,Variable,12.9,8.0,1007.5,29.75,-6.2,20.8,29.7,85.4,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0,8,23,51,2
6197,11.7,53.1,1.1,34.0,48.0,7.4,4.6,33.3,20.7,0,Variable,16.1,10.0,1018.0,30.06,0.2,32.3,29.7,85.4,0.5,0.02,Clear,clear,0,0,0,0,0,0,8,0,51,3
6198,11.7,53.1,1.1,34.0,48.0,0.0,0.0,33.3,20.7,0,North,16.1,10.0,1018.3,30.07,0.2,32.3,29.7,85.4,0.5,0.02,Clear,clear,0,0,0,0,0,0,8,1,51,3
